date,total_value
2007-06-01,94767.85999999999
2007-06-04,95047.43999999999
2007-06-05,95047.43999999999
2007-06-06,94028.96999999999
2007-06-07,92571.16
2007-06-08,93709.44999999998
2007-06-11,93529.71999999999
2007-06-12,92970.56
2007-06-13,93989.02999999998
2007-06-14,94608.09999999999
2007-06-15,95346.98999999999
2007-06-18,95426.87
2007-06-19,95406.9
2007-06-20,94508.25
2007-06-21,95366.95999999999
2007-06-22,94468.31
2007-06-25,94068.91
2007-06-26,93529.71999999999
2007-06-27,94967.56
2007-06-28,94927.62
2007-06-29,95087.37999999999
2007-07-02,95906.15
2007-07-03,96505.25
2007-07-05,97204.19999999998
2007-07-06,97603.59999999999
2007-07-09,97663.51
2007-07-10,96844.73999999999
2007-07-11,97503.75
2007-07-12,99001.5
2007-07-13,99680.48
2007-07-16,99580.62999999999
2007-07-17,100339.48999999999
2007-07-18,100219.67
2007-07-19,100519.21999999999
2007-07-20,99980.02999999998
2007-07-23,100019.96999999999
2007-07-24,98542.18999999999
2007-07-25,98681.98
2007-07-26,97843.23999999999
2007-07-27,95866.20999999999
2007-07-30,96984.52999999998
2007-07-31,94947.59
2007-08-01,95686.48
2007-08-02,96565.16
2007-08-03,94727.92
2007-08-06,95826.26999999999
2007-08-07,96505.25
2007-08-08,97563.66
2007-08-09,95307.04999999999
2007-08-10,94448.34
2007-08-13,95087.37999999999
2007-08-14,93469.81
2007-08-15,91692.48
2007-08-16,90793.83
2007-08-17,92511.25
2007-08-20,92950.59
2007-08-21,93929.12
2007-08-22,95207.19999999998
2007-08-23,94947.59
2007-08-24,96285.58
2007-08-27,95646.54
2007-08-28,93369.95999999999
2007-08-29,96045.93999999999
2007-08-30,96545.18999999999
2007-08-31,97623.56999999999
2007-09-04,99241.14
2007-09-05,98242.64
2007-09-06,98162.76
2007-09-07,96345.48999999999
2007-09-10,96285.58
2007-09-11,97743.39
2007-09-12,97763.35999999999
2007-09-13,98242.64
2007-09-14,98322.51999999999
2007-09-17,97503.75
2007-09-18,99960.06
2007-09-19,100219.67
2007-09-20,99940.09
2007-09-21,100599.09999999999
2007-09-24,101058.41
2007-09-25,102016.96999999999
2007-09-26,102516.21999999999
2007-09-27,103035.43999999999
2007-09-28,102695.94999999998
2007-10-01,103874.18
2007-10-02,103894.15
2007-10-03,103175.23
2007-10-04,103414.87
2007-10-05,105511.71999999999
2007-10-08,106170.73
2007-10-09,106630.04
2007-10-10,106889.65
2007-10-11,105192.19999999998
2007-10-12,106929.59
2007-10-15,106110.81999999999
2007-10-16,105611.56999999999
2007-10-17,106969.52999999998
2007-10-18,107428.84
2007-10-19,104752.85999999999
2007-10-22,106010.96999999999
2007-10-23,108227.64
2007-10-24,107408.87
2007-10-25,105971.02999999998
2007-10-26,107728.39
2007-10-29,108187.69999999998
2007-10-30,108387.4
2007-10-31,109925.09
2007-11-01,107868.18
2007-11-02,108706.92
2007-11-05,108007.96999999999
2007-11-06,109226.14
2007-11-07,106570.12999999999
2007-11-08,103334.98999999999
2007-11-09,99880.18
2007-11-12,97343.98999999999
2007-11-13,101357.95999999999
2007-11-14,100059.91
2007-11-15,99520.71999999999
2007-11-16,100439.34
2007-11-19,99281.08
2007-11-20,99680.48
2007-11-21,98502.25
2007-11-23,99560.66
2007-11-26,97843.23999999999
2007-11-27,99800.29999999999
2007-11-28,102835.73999999999
2007-11-29,103275.08
2007-11-30,102496.25
2007-12-03,101637.54
2007-12-04,101218.17
2007-12-05,103015.46999999999
2007-12-06,104513.21999999999
2007-12-07,104533.18999999999
2007-12-10,104952.56
2007-12-11,102516.21999999999
2007-12-12,103434.84
2007-12-13,102875.68
2007-12-14,101817.26999999999
2007-12-17,99340.98999999999
2007-12-18,99660.51
2007-12-19,99640.54
2007-12-20,101677.48
2007-12-21,103574.62999999999
2007-12-24,104353.45999999999
2007-12-26,104872.68
2007-12-27,103734.39
2007-12-28,103594.59999999999
2007-12-31,102316.51999999999
2008-01-02,100778.83
2008-01-03,101118.31999999999
2008-01-04,96684.98
2008-01-07,96225.67
2008-01-08,93729.42
2008-01-09,95726.42
2008-01-10,95866.20999999999
2008-01-11,93989.02999999998
2008-01-14,95626.56999999999
2008-01-15,92990.52999999998
2008-01-16,91992.02999999998
2008-01-17,90713.94999999998
2008-01-18,90594.12999999999
2008-01-22,88257.64
2008-01-23,87938.12
2008-01-24,89715.44999999998
2008-01-25,87878.20999999999
2008-01-28,88557.18999999999
2008-01-29,88716.94999999998
2008-01-30,88637.06999999999
2008-01-31,90154.79
2008-02-01,91073.41
2008-02-04,89795.33
2008-02-05,87239.17
2008-02-06,85521.75
2008-02-07,86120.84999999999
2008-02-08,87099.37999999999
2008-02-11,88037.96999999999
2008-02-12,87538.71999999999
2008-02-13,89455.84
2008-02-14,87838.26999999999
2008-02-15,87538.71999999999
2008-02-19,87378.95999999999
2008-02-20,87778.35999999999
2008-02-21,86939.62
2008-02-22,87259.14
2008-02-25,87698.48
2008-02-26,88037.96999999999
2008-02-27,88477.31
2008-02-28,88137.81999999999
2008-02-29,85801.33
2008-03-03,85242.17
2008-03-04,85721.44999999998
2008-03-05,86140.81999999999
2008-03-06,84243.67
2008-03-07,84043.96999999999
2008-03-10,82426.4
2008-03-11,85561.68999999999
2008-03-12,85322.04999999999
2008-03-13,85981.06
2008-03-14,84403.43
2008-03-17,82865.73999999999
2008-03-18,86560.18999999999
2008-03-19,84423.4
2008-03-20,86080.91
2008-03-24,89056.43999999999
2008-03-25,89555.68999999999
2008-03-26,89296.08
2008-03-27,87319.04999999999
2008-03-28,86879.70999999999
2008-03-31,87339.01999999999
2008-04-01,91073.41
2008-04-02,90873.70999999999
2008-04-03,91073.41
2008-04-04,91612.59999999999
2008-04-07,91412.9
2008-04-08,90713.94999999998
2008-04-09,89695.48
2008-04-10,90973.56
2008-04-11,88457.34
2008-04-14,88057.93999999999
2008-04-15,88177.76
2008-04-16,90634.06999999999
2008-04-17,90434.37
2008-04-18,93310.04999999999
2008-04-21,93969.06
2008-04-22,92571.16
2008-04-23,93589.62999999999
2008-04-24,94428.37
2008-04-25,94188.73
2008-04-28,94368.45999999999
2008-04-29,95087.37999999999
2008-04-30,94308.54999999999
2008-05-01,97284.08
2008-05-02,97423.87
2008-05-05,97144.29
2008-05-06,97743.39
2008-05-07,95966.06
2008-05-08,96684.98
2008-05-09,96305.54999999999
2008-05-12,98062.91
2008-05-13,98322.51999999999
2008-05-14,98102.84999999999
2008-05-15,99820.26999999999
2008-05-16,99900.15
2008-05-19,99181.23
2008-05-20,98422.37
2008-05-21,96245.64
2008-05-22,96585.12999999999
2008-05-23,96285.58
2008-05-27,97983.02999999998
2008-05-28,98382.43
2008-05-29,99261.10999999999
2008-05-30,99900.15
2008-06-02,98681.98
2008-06-03,98142.79
2008-06-04,99400.9
2008-06-05,100978.52999999998
2008-06-06,97943.09
2008-06-09,97423.87
2008-06-10,96964.56
2008-06-11,94648.04
2008-06-12,94727.92
2008-06-13,96625.06999999999
2008-06-16,97483.77999999998
2008-06-17,96964.56
2008-06-18,95926.12
2008-06-19,97423.87
2008-06-20,94727.92
2008-06-23,93989.02999999998
2008-06-24,93509.75
2008-06-25,95027.46999999999
2008-06-26,91193.23
2008-06-27,91193.23
2008-06-30,90234.67
2008-07-01,91512.75
2008-07-02,89316.04999999999
2008-07-03,89156.29
2008-07-07,89695.48
2008-07-08,91832.26999999999
2008-07-09,89395.93
2008-07-10,90454.34
2008-07-11,89016.5
2008-07-14,88357.48999999999
2008-07-15,88377.45999999999
2008-07-16,90574.16
2008-07-17,91173.26
2008-07-18,89076.41
2008-07-21,89455.84
2008-07-22,89455.84
2008-07-23,90634.06999999999
2008-07-24,89276.10999999999
2008-07-25,90434.37
2008-07-28,88736.92
2008-07-29,90574.16
2008-07-30,91033.46999999999
2008-07-31,90813.79999999999
2008-08-01,89655.54
2008-08-04,88756.89
2008-08-05,91752.39
2008-08-06,93150.29
2008-08-07,92431.37
2008-08-08,94528.21999999999
2008-08-11,95386.93
2008-08-12,95486.77999999998
2008-08-13,95287.08
2008-08-14,96385.43
2008-08-15,96205.69999999998
2008-08-18,95087.37999999999
2008-08-19,93909.15
2008-08-20,94068.91
2008-08-21,93629.56999999999
2008-08-22,94867.70999999999
2008-08-25,92870.70999999999
2008-08-26,92750.89
2008-08-27,93349.98999999999
2008-08-28,94108.84999999999
2008-08-29,92131.81999999999
2008-09-02,90993.52999999998
2008-09-03,90134.81999999999
2008-09-04,87219.19999999998
2008-09-05,86799.83
2008-09-08,86520.25
2008-09-09,84802.83
2008-09-10,85501.77999999998
2008-09-11,87099.37999999999
2008-09-12,86759.89
2008-09-15,84063.93999999999
2008-09-16,84722.94999999998
2008-09-17,80329.54999999999
2008-09-18,83045.46999999999
2008-09-19,85701.48
2008-09-22,81667.54
2008-09-23,81048.46999999999
2008-09-24,81607.62999999999
2008-09-25,82905.68
2008-09-26,82066.93999999999
2008-09-29,75556.71999999999
2008-09-30,77733.44999999998
2008-10-01,76914.68
2008-10-02,73419.93
2008-10-03,72281.64
2008-10-06,69645.59999999999
2008-10-07,65232.22999999999
2008-10-08,64713.009999999995
2008-10-09,62975.619999999995
2008-10-10,62576.219999999994
2008-10-13,70184.79
2008-10-14,67149.34999999999
2008-10-15,61138.38
2008-10-16,64453.39999999999
2008-10-17,64533.279999999984
2008-10-20,66330.58
2008-10-21,62895.73999999999
2008-10-22,61158.34999999999
2008-10-23,60918.70999999999
2008-10-24,58961.649999999994
2008-10-27,57324.10999999999
2008-10-28,63654.59999999999
2008-10-29,63494.84
2008-10-30,65611.66
2008-10-31,65711.51
2008-11-03,65571.71999999999
2008-11-04,67428.93
2008-11-05,63914.20999999999
2008-11-06,61058.49999999999
2008-11-07,62316.60999999999
2008-11-10,61477.869999999995
2008-11-11,60139.88
2008-11-12,57364.049999999996
2008-11-13,60858.799999999996
2008-11-14,57903.23999999999
2008-11-17,56685.06999999999
2008-11-18,56625.159999999996
2008-11-19,53669.59999999999
2008-11-20,51073.49999999999
2008-11-21,53290.17
2008-11-24,56545.27999999999
2008-11-25,56285.67
2008-11-26,58642.13
2008-11-28,58182.81999999999
2008-12-01,53809.38999999999
2008-12-02,55606.68999999999
2008-12-03,57184.31999999999
2008-12-04,55566.74999999999
2008-12-05,57823.35999999999
2008-12-08,60099.93999999999
2008-12-09,59960.149999999994
2008-12-10,59760.44999999999
2008-12-11,58122.909999999996
2008-12-12,59301.13999999999
2008-12-15,58262.69999999999
2008-12-16,61058.49999999999
2008-12-17,60319.60999999999
2008-12-18,59261.19999999999
2008-12-19,59660.59999999999
2008-12-22,58362.549999999996
2008-12-23,58062.99999999999
2008-12-24,58222.759999999995
2008-12-26,58202.78999999999
2008-12-29,57723.509999999995
2008-12-30,58921.70999999999
2008-12-31,59420.95999999999
2009-01-02,61997.09
2009-01-05,61977.119999999995
2009-01-06,62596.18999999999
2009-01-07,60818.85999999999
2009-01-08,61457.899999999994
2009-01-09,60079.969999999994
2009-01-12,58981.619999999995
2009-01-13,59001.59
2009-01-14,57204.28999999999
2009-01-15,58142.88
2009-01-16,58781.92
2009-01-20,55866.299999999996
2009-01-21,58242.72999999999
2009-01-22,57463.899999999994
2009-01-23,57743.47999999999
2009-01-26,58162.84999999999
2009-01-27,58582.219999999994
2009-01-28,60639.13
2009-01-29,59101.43999999999
2009-01-30,58062.99999999999
2009-02-02,58761.94999999999
2009-02-03,59680.56999999999
2009-02-04,59760.44999999999
2009-02-05,61078.469999999994
2009-02-06,62676.06999999999
2009-02-09,62935.67999999999
2009-02-10,60619.159999999996
2009-02-11,60339.579999999994
2009-02-12,61078.469999999994
2009-02-13,60798.88999999999
2009-02-17,58382.51999999999
2009-02-18,58422.45999999999
2009-02-19,57523.80999999999
2009-02-20,57683.56999999999
2009-02-23,55666.59999999999
2009-02-24,57503.84
2009-02-25,57124.409999999996
2009-02-26,55526.80999999999
2009-02-27,55007.59
2009-03-02,53230.259999999995
2009-03-03,53190.31999999999
2009-03-04,54608.18999999999
2009-03-05,52970.649999999994
2009-03-06,52551.27999999999
2009-03-09,51432.95999999999
2009-03-10,54608.18999999999
2009-03-11,55446.92999999999
2009-03-12,57284.17
2009-03-13,57423.95999999999
2009-03-16,56465.399999999994
2009-03-17,58602.18999999999
2009-03-18,59341.079999999994
2009-03-19,59301.13999999999
2009-03-20,58302.63999999999
2009-03-23,61737.47999999999
2009-03-24,60599.18999999999
2009-03-25,60878.76999999999
2009-03-26,62755.94999999999
2009-03-27,61577.719999999994
2009-03-30,60059.99999999999
2009-03-31,60579.219999999994
2009-04-01,61477.869999999995
2009-04-02,63454.899999999994
2009-04-03,64633.13
2009-04-06,64473.37
2009-04-07,62775.92
2009-04-08,63834.329999999994
2009-04-09,65811.35999999999
2009-04-13,65711.51
2009-04-14,64912.71
2009-04-15,64732.97999999999
2009-04-16,66410.45999999999
2009-04-17,66550.25
2009-04-20,64413.46
2009-04-21,65312.109999999986
2009-04-22,65511.80999999999
2009-04-23,66150.84999999999
2009-04-24,67309.10999999999
2009-04-27,67388.98999999999
2009-04-28,66889.73999999999
2009-04-29,67808.35999999999
2009-04-30,68487.34
2009-05-01,68667.06999999999
2009-05-04,70025.02999999998
2009-05-05,69965.12
2009-05-06,69985.09
2009-05-07,68347.54999999999
2009-05-08,68387.48999999999
2009-05-11,68627.12999999999
2009-05-12,67788.39
2009-05-13,65971.12
2009-05-14,66710.01
2009-05-15,66670.06999999999
2009-05-18,68407.45999999999
2009-05-19,68726.98
2009-05-20,68487.34
2009-05-21,67229.23
2009-05-22,67009.56
2009-05-26,69505.81
2009-05-27,69026.52999999998
2009-05-28,69825.33
2009-05-29,70684.04
2009-06-01,72701.01
2009-06-02,72800.85999999999
2009-06-03,72581.18999999999
2009-06-04,73399.95999999999
2009-06-05,73479.84
2009-06-08,73260.17
2009-06-09,73819.33
2009-06-10,73559.71999999999
2009-06-11,73559.71999999999
2009-06-12,73220.23
2009-06-15,71722.48
2009-06-16,71023.52999999998
2009-06-17,71702.51
2009-06-18,71562.71999999999
2009-06-19,72241.69999999998
2009-06-22,70084.93999999999
2009-06-23,69925.18
2009-06-24,71103.41
2009-06-25,72501.31
2009-06-26,72661.06999999999
2009-06-29,72820.83
2009-06-30,72681.04
2009-07-01,72720.98
2009-07-02,71123.37999999999
2009-07-06,70743.94999999998
2009-07-07,68986.59
2009-07-08,69346.04999999999
2009-07-09,69465.87
2009-07-10,69765.42
2009-07-13,71103.41
2009-07-14,71363.01999999999
2009-07-15,73759.42
2009-07-16,74638.09999999999
2009-07-17,75037.5
2009-07-20,75756.42
2009-07-21,76275.64
2009-07-22,76914.68
2009-07-23,78612.12999999999
2009-07-24,78013.02999999998
2009-07-27,78612.12999999999
2009-07-28,78072.93999999999
2009-07-29,78592.16
2009-07-30,79051.46999999999
2009-07-31,78811.83
2009-08-03,79990.06
2009-08-04,79990.06
2009-08-05,79370.98999999999
2009-08-06,78672.04
2009-08-07,79670.54
2009-08-10,79111.37999999999
2009-08-11,78432.4
2009-08-12,79650.56999999999
2009-08-13,80089.91
2009-08-14,79171.29
2009-08-17,76874.73999999999
2009-08-18,77973.09
2009-08-19,78512.27999999998
2009-08-20,79430.9
2009-08-21,80489.31
2009-08-24,80409.43
2009-08-25,80649.06999999999
2009-08-26,80509.27999999998
2009-08-27,80708.98
2009-08-28,80788.85999999999
2009-08-31,79970.09
2009-09-01,78472.34
2009-09-02,78412.43
2009-09-03,78931.65
2009-09-04,80629.09999999999
2009-09-08,81387.95999999999
2009-09-09,82086.91
2009-09-10,82865.73999999999
2009-09-11,82945.62
2009-09-14,83265.14
2009-09-15,83524.75
2009-09-16,84742.92
2009-09-17,84722.94999999998
2009-09-18,84782.85999999999
2009-09-21,85042.46999999999
2009-09-22,85202.23
2009-09-23,84802.83
2009-09-24,84043.96999999999
2009-09-25,83305.08
2009-09-28,84722.94999999998
2009-09-29,84343.51999999999
2009-09-30,84403.43
2009-10-01,81907.18
2009-10-02,81667.54
2009-10-05,82326.54999999999
2009-10-06,83784.35999999999
2009-10-07,84024.0
2009-10-08,84383.45999999999
2009-10-09,84862.73999999999
2009-10-12,85042.46999999999
2009-10-13,85062.43999999999
2009-10-14,86220.69999999998
2009-10-15,86021.0
2009-10-16,85461.84
2009-10-19,86320.54999999999
2009-10-20,86340.51999999999
2009-10-21,86180.76
2009-10-22,86520.25
2009-10-23,86160.79
2009-10-26,85881.20999999999
2009-10-27,84583.16
2009-10-28,82686.01
2009-10-29,84083.91
2009-10-30,81827.29999999999
2009-11-02,82166.79
2009-11-03,82426.4
2009-11-04,82566.18999999999
2009-11-05,84603.12999999999
2009-11-06,85102.37999999999
2009-11-09,86919.65
2009-11-10,87139.31999999999
2009-11-11,87698.48
2009-11-12,87199.23
2009-11-13,87918.15
2009-11-16,88816.79999999999
2009-11-17,89096.37999999999
2009-11-18,88597.12999999999
2009-11-19,87219.19999999998
2009-11-20,86779.85999999999
2009-11-23,88177.76
2009-11-24,87878.20999999999
2009-11-25,88257.64
2009-11-27,86919.65
2009-11-30,87019.5
2009-12-01,87918.15
2009-12-02,88037.96999999999
2009-12-03,87678.51
2009-12-04,88137.81999999999
2009-12-07,87718.44999999998
2009-12-08,87179.26
2009-12-09,88057.93999999999
2009-12-10,88497.27999999998
2009-12-11,88157.79
2009-12-14,88996.52999999998
2009-12-15,88497.27999999998
2009-12-16,88617.09999999999
2009-12-17,87538.71999999999
2009-12-18,88816.79999999999
2009-12-21,89815.29999999999
2009-12-22,90354.48999999999
2009-12-23,91013.5
2009-12-24,91852.23999999999
2009-12-28,92331.51999999999
2009-12-29,91952.09
2009-12-30,92231.67
2009-12-31,91392.93
2010-01-04,92730.92
2010-01-05,92730.92
2010-01-06,92171.76
2010-01-07,92231.67
2010-01-08,92990.52999999998
2010-01-11,92611.09999999999
2010-01-12,91452.84
2010-01-13,92591.12999999999
2010-01-14,92671.01
2010-01-15,91592.62999999999
2010-01-19,93070.41
2010-01-20,91732.42
2010-01-21,90873.70999999999
2010-01-22,88217.69999999998
2010-01-25,88517.25
2010-01-26,88597.12999999999
2010-01-27,89296.08
2010-01-28,86999.52999999998
2010-01-29,85481.81
2010-02-01,86420.4
2010-02-02,87199.23
2010-02-03,87678.51
2010-02-04,85142.31999999999
2010-02-05,85861.23999999999
2010-02-08,85242.17
2010-02-09,86120.84999999999
2010-02-10,85941.12
2010-02-11,87239.17
2010-02-12,87418.9
2010-02-16,88537.21999999999
2010-02-17,89036.46999999999
2010-02-18,89595.62999999999
2010-02-19,89555.68999999999
2010-02-22,89375.95999999999
2010-02-23,88217.69999999998
2010-02-24,89116.34999999999
2010-02-25,89096.37999999999
2010-02-26,89415.9
2010-03-01,90713.94999999998
2010-03-02,90993.52999999998
2010-03-03,91093.37999999999
2010-03-04,91392.93
2010-03-05,92770.85999999999
2010-03-08,92950.59
2010-03-09,93469.81
2010-03-10,94228.67
2010-03-11,94588.12999999999
2010-03-12,94608.09999999999
2010-03-15,94368.45999999999
2010-03-16,94967.56
2010-03-17,95227.17
2010-03-18,95546.68999999999
2010-03-19,94867.70999999999
2010-03-22,95726.42
2010-03-23,96385.43
2010-03-24,95926.12
2010-03-25,95786.33
2010-03-26,95886.18
2010-03-29,96345.48999999999
2010-03-30,96665.01
2010-03-31,96205.69999999998
2010-04-01,96205.69999999998
2010-04-05,97104.34999999999
2010-04-06,97383.93
2010-04-07,97144.29
2010-04-08,97363.95999999999
2010-04-09,97943.09
2010-04-12,98022.96999999999
2010-04-13,98522.21999999999
2010-04-14,99700.44999999998
2010-04-15,100139.79
2010-04-16,98941.59
2010-04-19,98881.68
2010-04-20,99380.93
2010-04-21,99940.09
2010-04-22,100499.25
2010-04-23,100918.62
2010-04-26,100698.94999999998
2010-04-27,98562.16
2010-04-28,98622.06999999999
2010-04-29,100339.48999999999
2010-04-30,98362.45999999999
2010-05-03,99740.39
2010-05-04,96744.89
2010-05-05,96245.64
2010-05-06,93030.46999999999
2010-05-07,90713.94999999998
2010-05-10,95426.87
2010-05-11,95327.01999999999
2010-05-12,97124.31999999999
2010-05-13,95586.62999999999
2010-05-14,93749.39
2010-05-17,94048.93999999999
2010-05-18,92750.89
2010-05-19,92012.0
2010-05-20,88597.12999999999
2010-05-21,89575.66
2010-05-24,89216.19999999998
2010-05-25,89296.08
2010-05-26,88297.58
2010-05-27,91632.56999999999
2010-05-28,91093.37999999999
2010-06-01,90254.64
2010-06-02,92391.43
2010-06-03,93270.10999999999
2010-06-04,90074.91
2010-06-07,88437.37
2010-06-08,88277.60999999999
2010-06-09,87538.71999999999
2010-06-10,90034.96999999999
2010-06-11,90893.68
2010-06-14,90873.70999999999
2010-06-15,93310.04999999999
2010-06-16,93689.48
2010-06-17,93989.02999999998
2010-06-18,93889.18
2010-06-21,93090.37999999999
2010-06-22,92371.45999999999
2010-06-23,91992.02999999998
2010-06-24,90594.12999999999
2010-06-25,90434.37
2010-06-28,90114.84999999999
2010-06-29,86640.06999999999
2010-06-30,85322.04999999999
2010-07-01,85082.41
2010-07-02,84842.76999999999
2010-07-06,85102.37999999999
2010-07-07,87818.29999999999
2010-07-08,88297.58
2010-07-09,89136.31999999999
2010-07-12,89395.93
2010-07-13,90554.18999999999
2010-07-14,91013.5
2010-07-15,91093.37999999999
2010-07-16,88577.16
2010-07-19,89336.01999999999
2010-07-20,90414.4
2010-07-21,89176.26
2010-07-22,91432.87
2010-07-23,92012.0
2010-07-26,92770.85999999999
2010-07-27,92730.92
2010-07-28,91992.02999999998
2010-07-29,91313.04999999999
2010-07-30,91512.75
2010-08-02,93230.17
2010-08-03,92830.76999999999
2010-08-04,93769.35999999999
2010-08-05,93549.68999999999
2010-08-06,93409.9
2010-08-09,94048.93999999999
2010-08-10,93230.17
2010-08-11,90693.98
2010-08-12,89975.06
2010-08-13,89336.01999999999
2010-08-16,89495.77999999998
2010-08-17,90634.06999999999
2010-08-18,90993.52999999998
2010-08-19,89615.59999999999
2010-08-20,89735.42
2010-08-23,88856.73999999999
2010-08-24,87199.23
2010-08-25,88037.96999999999
2010-08-26,86979.56
2010-08-27,88037.96999999999
2010-08-30,87119.34999999999
2010-08-31,86819.79999999999
2010-09-01,89415.9
2010-09-02,90414.4
2010-09-03,91912.15
2010-09-07,91293.08
2010-09-08,92391.43
2010-09-09,92750.89
2010-09-10,93090.37999999999
2010-09-13,94388.43
2010-09-14,94787.83
2010-09-15,95386.93
2010-09-16,95766.35999999999
2010-09-17,95886.18
2010-09-20,97543.68999999999
2010-09-21,97523.71999999999
2010-09-22,97264.10999999999
2010-09-23,97224.17
2010-09-24,99201.19999999998
2010-09-27,98662.01
2010-09-28,98622.06999999999
2010-09-29,98462.31
2010-09-30,98022.96999999999
2010-10-01,97903.15
2010-10-04,96844.73999999999
2010-10-05,99201.19999999998
2010-10-06,98342.48999999999
2010-10-07,98701.94999999998
2010-10-08,99380.93
2010-10-11,99420.87
2010-10-12,100099.84999999999
2010-10-13,100918.62
2010-10-14,100718.92
2010-10-15,102855.70999999999
2010-10-18,102476.27999999998
2010-10-19,101517.71999999999
2010-10-20,102256.60999999999
2010-10-21,102456.31
2010-10-22,103155.26
2010-10-25,103654.51
2010-10-26,103934.09
2010-10-27,104253.60999999999
2010-10-28,104473.27999999998
2010-10-29,104233.64
2010-11-01,104313.51999999999
2010-11-02,105431.84
2010-11-03,105911.12
2010-11-04,107209.17
2010-11-05,107209.17
2010-11-08,107348.95999999999
2010-11-09,106769.83
2010-11-10,107309.01999999999
2010-11-11,106630.04
2010-11-12,104892.65
2010-11-15,104513.21999999999
2010-11-16,102775.83
2010-11-17,103075.37999999999
2010-11-18,104732.89
2010-11-19,104812.76999999999
2010-11-22,105691.44999999998
2010-11-23,104013.96999999999
2010-11-24,106110.81999999999
2010-11-26,105811.26999999999
2010-11-29,105331.98999999999
2010-11-30,104053.91
2010-12-01,106250.60999999999
2010-12-02,107328.98999999999
2010-12-03,107608.56999999999
2010-12-06,107568.62999999999
2010-12-07,107628.54
2010-12-08,108027.93999999999
2010-12-09,108127.79
2010-12-10,108866.68
2010-12-13,108467.27999999998
2010-12-14,108666.98
2010-12-15,108187.69999999998
2010-12-16,109026.43999999999
2010-12-17,108906.62
2010-12-20,108986.5
2010-12-21,109645.51
2010-12-22,109625.54
2010-12-23,109345.95999999999
2010-12-27,109405.87
2010-12-28,109206.17
2010-12-29,109445.81
2010-12-30,109186.19999999998
2010-12-31,108786.79999999999
2011-01-03,110484.25
2011-01-04,110404.37
2011-01-05,111342.95999999999
2011-01-06,111702.42
2011-01-07,111602.56999999999
2011-01-10,112021.93999999999
2011-01-11,112181.69999999998
2011-01-12,112960.52999999998
2011-01-13,113020.43999999999
2011-01-14,113859.18
2011-01-18,114178.69999999998
2011-01-19,112880.65
2011-01-20,112081.84999999999
2011-01-21,111223.14
2011-01-24,112760.83
2011-01-25,112920.59
2011-01-26,113519.68999999999
2011-01-27,114218.64
2011-01-28,111322.98999999999
2011-01-31,111862.18
2011-02-01,113959.02999999998
2011-02-02,113779.29999999999
2011-02-03,113979.0
2011-02-04,114618.04
2011-02-07,115157.23
2011-02-08,115896.12
2011-02-09,115716.39
2011-02-10,115896.12
2011-02-11,116734.85999999999
2011-02-14,117014.43999999999
2011-02-15,116854.68
2011-02-16,117613.54
2011-02-17,117573.59999999999
2011-02-18,117313.98999999999
2011-02-22,113919.09
2011-02-23,112980.5
2011-02-24,113579.59999999999
2011-02-25,115157.23
2011-02-28,115396.87
2011-03-01,113539.66
2011-03-02,114138.76
2011-03-03,116395.37
2011-03-04,115796.26999999999
2011-03-07,114238.60999999999
2011-03-08,114697.92
2011-03-09,113919.09
2011-03-10,112141.76
2011-03-11,112840.70999999999
2011-03-14,112441.31
2011-03-15,110843.70999999999
2011-03-16,108167.73
2011-03-17,109166.23
2011-03-18,108766.83
2011-03-21,110863.68
2011-03-22,110663.98
2011-03-23,111283.04999999999
2011-03-24,113260.08
2011-03-25,113539.66
2011-03-28,112920.59
2011-03-29,114018.93999999999
2011-03-30,114558.12999999999
2011-03-31,114717.89
2011-04-01,114777.79999999999
2011-04-04,114398.37
2011-04-05,114098.81999999999
2011-04-06,114378.4
2011-04-07,114298.51999999999
2011-04-08,113759.33
2011-04-11,113379.9
2011-04-12,112601.06999999999
2011-04-13,113559.62999999999
2011-04-14,113359.93
2011-04-15,113160.23
2011-04-18,112361.43
2011-04-19,113060.37999999999
2011-04-20,115616.54
2011-04-21,116535.16
2011-04-25,116834.70999999999
2011-04-26,117493.71999999999
2011-04-27,118292.51999999999
2011-04-28,118112.79
2011-04-29,118012.93999999999
2011-05-02,117793.26999999999
2011-05-03,117234.10999999999
2011-05-04,117054.37999999999
2011-05-05,116415.34
2011-05-06,116794.76999999999
2011-05-09,117234.10999999999
2011-05-10,118232.60999999999
2011-05-11,117373.9
2011-05-12,118072.84999999999
2011-05-13,116674.94999999998
2011-05-16,114657.98
2011-05-17,114977.5
2011-05-18,115936.06
2011-05-19,116275.54999999999
2011-05-20,115396.87
2011-05-23,113699.42
2011-05-24,113000.46999999999
2011-05-25,113439.81
2011-05-26,114138.76
2011-05-27,114717.89
2011-05-31,116575.09999999999
2011-06-01,114038.91
2011-06-02,114278.54999999999
2011-06-03,112561.12999999999
2011-06-06,111642.51
2011-06-07,111442.81
2011-06-08,110644.01
2011-06-09,110843.70999999999
2011-06-10,109146.26
2011-06-13,109146.26
2011-06-14,110544.16
2011-06-15,108447.31
2011-06-16,108027.93999999999
2011-06-17,107448.81
2011-06-20,108007.96999999999
2011-06-21,110324.48999999999
2011-06-22,109525.68999999999
2011-06-23,110544.16
2011-06-24,108627.04
2011-06-27,110364.43
2011-06-28,112001.96999999999
2011-06-29,112461.27999999998
2011-06-30,113959.02999999998
2011-07-01,115676.44999999998
