date,total_value,cash,qqq_val,tqqq_val,qqq_qty,tqqq_qty
2006-02-21,50769.233582684916,25167.287982684913,0.0,25601.9456,0,58828
2006-02-22,51710.48158268491,25167.287982684913,0.0,26543.1936,0,58828
2006-02-23,51504.58358268491,25167.287982684913,0.0,26337.295599999998,0,58828
2006-02-24,51710.48158268491,25167.287982684913,0.0,26543.1936,0,58828
2006-02-27,52581.135982684915,25167.287982684913,0.0,27413.848,0,58828
2006-02-28,51375.16198268491,25167.287982684913,0.0,26207.874,0,58828
2006-03-01,52428.18318268491,25167.287982684913,0.0,27260.8952,0,58828
2006-03-02,52481.12838268491,25167.287982684913,0.0,27313.8404,0,58828
2006-03-03,52016.387182684906,25167.287982684913,0.0,26849.099199999997,0,58828
2006-03-06,51328.09958268491,25167.287982684913,0.0,26160.811599999997,0,58828
2006-03-07,50869.24118268491,25167.287982684913,0.0,25701.9532,0,58828
2006-03-08,50904.53798268491,25167.287982684913,0.0,25737.25,0,58828
2006-03-09,50251.54718268491,25167.287982684913,0.0,25084.2592,0,58828
2006-03-10,50322.14078268492,25167.287982684913,0.0,25154.8528,0,58828
2006-03-13,50545.68718268491,25167.287982684913,0.0,25378.3992,0,58828
2006-03-14,51810.48918268492,25167.287982684913,0.0,26643.201200000003,0,58828
2006-03-15,52475.24558268492,25167.287982684913,0.0,27307.9576,0,58828
2006-03-16,51798.723582684914,25167.287982684913,0.0,26631.4356,0,58828
2006-03-17,51945.79358268491,25167.287982684913,0.0,26778.5056,0,58828
2006-03-20,52134.04318268491,25167.287982684913,0.0,26966.7552,0,58828
2006-03-21,51292.802782684914,25167.287982684913,0.0,26125.5148,0,58828
2006-03-22,51475.16958268492,25167.287982684913,0.0,26307.8816,0,58828
2006-03-23,51245.74038268492,25167.287982684913,0.0,26078.452400000002,0,58828
2006-03-24,51639.887982684915,25167.287982684913,0.0,26472.600000000002,0,58828
2006-03-27,51657.53638268491,25167.287982684913,0.0,26490.2484,0,58828
2006-03-28,51333.98238268491,25167.287982684913,0.0,26166.694399999997,0,58828
2006-03-29,52792.916782684915,25167.287982684913,0.0,27625.628800000002,0,58828
2006-03-30,53045.87718268491,25167.287982684913,0.0,27878.5892,0,58828
2006-03-31,52810.56518268491,25167.287982684913,0.0,27643.2772,0,58828
2006-04-03,52904.68998268491,25167.287982684913,0.0,27737.402,0,58828
2006-04-04,53351.78278268491,25167.287982684913,0.0,28184.4948,0,58828
2006-04-05,54140.07798268492,25167.287982684913,0.0,28972.79,0,58828
2006-04-06,54375.38998268491,25167.287982684913,0.0,29208.102,0,58828
2006-04-07,53545.91518268491,25167.287982684913,0.0,28378.6272,0,58828
2006-04-10,53428.25918268491,25167.287982684913,0.0,28260.9712,0,58828
2006-04-11,52751.73718268491,25167.287982684913,0.0,27584.4492,0,58828
2006-04-12,52769.38558268492,25167.287982684913,0.0,27602.0976,0,58828
2006-04-13,53098.82238268491,25167.287982684913,0.0,27931.5344,0,58828
2006-04-17,52234.05078268491,25167.287982684913,0.0,27066.7628,0,58828
2006-04-18,53769.46158268492,25167.287982684913,0.0,28602.173600000002,0,58828
2006-04-19,54140.07798268492,25167.287982684913,0.0,28972.79,0,58828
2006-04-20,53840.05518268491,25167.287982684913,0.0,28672.7672,0,58828
2006-04-21,52839.97918268491,25167.287982684913,0.0,27672.691199999997,0,58828
2006-04-24,52757.61998268491,25167.287982684913,0.0,27590.332,0,58828
2006-04-25,52581.135982684915,25167.287982684913,0.0,27413.848,0,58828
2006-04-26,52563.48758268492,25167.287982684913,0.0,27396.1996,0,58828
2006-04-27,53334.13438268491,25167.287982684913,0.0,28166.8464,0,58828
2006-04-28,52522.30798268491,25167.287982684913,0.0,27355.02,0,58828
2006-05-01,51728.12998268491,25167.287982684913,0.0,26560.842,0,58828
2006-05-02,51934.027982684915,25167.287982684913,0.0,26766.74,0,58828
2006-05-03,51816.37198268491,25167.287982684913,0.0,26649.084000000003,0,58828
2006-05-04,52463.47998268492,25167.287982684913,0.0,27296.192000000003,0,58828
2006-05-05,53098.82238268491,25167.287982684913,0.0,27931.5344,0,58828
2006-05-08,53169.415982684906,25167.287982684913,0.0,28002.127999999997,0,58828
2006-05-09,52857.627582684916,25167.287982684913,0.0,27690.3396,0,58828
2006-05-10,52134.04318268491,25167.287982684913,0.0,26966.7552,0,58828
2006-05-11,50351.55478268491,25167.287982684913,0.0,25184.266799999998,0,58828
2006-05-12,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-05-15,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-05-16,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-05-17,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-05-18,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-05-19,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-05-22,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-05-23,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-05-24,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-05-25,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-05-26,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-05-30,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-05-31,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-06-01,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-06-02,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-06-05,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-06-06,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-06-07,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-06-08,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-06-09,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-06-12,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-06-13,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-06-14,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-06-15,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-06-16,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-06-19,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-06-20,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-06-21,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-06-22,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-06-23,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-06-26,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-06-27,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-06-28,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-06-29,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-06-30,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-07-03,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-07-05,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-07-06,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-07-07,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-07-10,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-07-11,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-07-12,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-07-13,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-07-14,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-07-17,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-07-18,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-07-19,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-07-20,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-07-21,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-07-24,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-07-25,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-07-26,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-07-27,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-07-28,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-07-31,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-08-01,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-08-02,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-08-03,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-08-04,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-08-07,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-08-08,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-08-09,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-08-10,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-08-11,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-08-14,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-08-15,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-08-16,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-08-17,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-08-18,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-08-21,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-08-22,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-08-23,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-08-24,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-08-25,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-08-28,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-08-29,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-08-30,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-08-31,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-09-01,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-09-05,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-09-06,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-09-07,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-09-08,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-09-11,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-09-12,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-09-13,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-09-14,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-09-15,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-09-18,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-09-19,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-09-20,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-09-21,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-09-22,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-09-25,49321.42371926191,49321.42371926191,0.0,0.0,0,0
2006-09-26,49294.29017037011,22167.522970370115,0.0,27126.7672,0,66034
2006-09-27,49172.10794783011,3.9621478301160096,22110.96,27057.1858,543,66106
2006-09-28,49441.319195330114,36.149195330116015,22211.52,27193.649999999998,544,65924
2006-09-29,48965.301523730115,22127.641123730114,0.0,26837.6604,0,65924
2006-10-02,47969.84912373012,22127.641123730114,0.0,25842.208000000002,0,65924
2006-10-03,48292.876723730114,22127.641123730114,0.0,26165.2356,0,65924
2006-10-04,50184.89552373011,22127.641123730114,0.0,28057.254399999998,0,65924
2006-10-05,50587.031923730116,22127.641123730114,0.0,28459.390799999997,0,65924
2006-10-06,50402.444723730114,22127.641123730114,0.0,28274.8036,0,65924
2006-10-09,50685.917923730114,22127.641123730114,0.0,28558.2768,0,65924
2006-10-10,50824.35832373012,22127.641123730114,0.0,28696.717200000003,0,65924
2006-10-11,50659.548323730116,22127.641123730114,0.0,28531.9072,0,65924
2006-10-12,52032.086634875115,5.610634875120013,23395.42,28631.056,554,63064
2006-10-13,52538.060366975114,7.836966975120021,23633.51,28896.7134,557,62778
2006-10-16,52563.22842813762,23628.84822813762,0.0,28934.3802,0,62778
2006-10-17,51652.94742813762,23628.84822813762,0.0,28024.0992,0,62778
2006-10-18,51257.44602813762,23628.84822813762,0.0,27628.5978,0,62778
2006-10-19,51452.05782813762,23628.84822813762,0.0,27823.2096,0,62778
2006-10-20,51645.47571078762,23239.81961078762,0.0,28405.6561,0,63647
2006-10-23,52479.919427317625,11.560227317626413,23591.079999999998,28877.2792,556,62804
2006-10-24,51680.50220338763,23412.421803387628,0.0,28268.0804,0,62804
2006-10-25,52270.85980338763,23412.421803387628,0.0,28858.438000000002,0,62804
2006-10-26,53055.90980338762,23412.421803387628,0.0,29643.487999999998,0,62804
2006-10-27,51806.11020338762,23412.421803387628,0.0,28393.6884,0,62804
2006-10-30,52339.944203387626,23412.421803387628,0.0,28927.5224,0,62804
2006-10-31,52540.91700338763,23412.421803387628,0.0,29128.495199999998,0,62804
2006-11-01,51360.20180338762,23412.421803387628,0.0,27947.78,0,62804
2006-11-02,51441.84700338762,23412.421803387628,0.0,28029.425199999998,0,62804
2006-11-03,51222.03300338763,23412.421803387628,0.0,27809.611200000003,0,62804
2006-11-06,52415.30900338763,23412.421803387628,0.0,29002.8872,0,62804
2006-11-07,52993.105803387625,23412.421803387628,0.0,29580.683999999997,0,62804
2006-11-08,53401.33180338763,23412.421803387628,0.0,29988.91,0,62804
2006-11-09,52924.021403387625,23412.421803387628,0.0,29511.599599999998,0,62804
2006-11-10,53395.051403387624,23412.421803387628,0.0,29982.6296,0,62804
2006-11-13,54274.30740338763,23412.421803387628,0.0,30861.8856,0,62804
2006-11-14,55260.330203387624,23412.421803387628,0.0,31847.9084,0,62804
2006-11-15,55643.43460338763,23412.421803387628,0.0,32231.0128,0,62804
2006-11-16,56049.75502613763,25221.67072613763,0.0,30828.084300000002,0,59319
2006-11-17,56043.82312613762,25221.67072613763,0.0,30822.152399999995,0,59319
2006-11-20,56227.71202613763,25221.67072613763,0.0,31006.041300000004,0,59319
2006-11-21,56351.213439737636,25357.57503973763,0.0,30993.638400000003,0,59058
2006-11-22,56897.35473434763,3.99173434763361,25585.559999999998,31307.803,572,58574
2006-11-24,56680.70780934763,47.61940934763361,25495.149999999998,31137.9384,571,58574
2006-11-27,54046.261581812636,24952.555781812636,0.0,29093.7058,0,58574
2006-11-28,54262.98538181263,24952.555781812636,0.0,29310.429599999996,0,58574
2006-11-29,54854.582781812634,24952.555781812636,0.0,29902.027,0,58574
2006-11-30,54790.15138181263,24952.555781812636,0.0,29837.595599999997,0,58574
2006-12-01,54028.68938181264,24952.555781812636,0.0,29076.1336,0,58574
2006-12-04,55206.02678181263,24952.555781812636,0.0,30253.470999999998,0,58574
2006-12-05,55528.18378181264,24952.555781812636,0.0,30575.628,0,58574
2006-12-06,55200.16938181264,24952.555781812636,0.0,30247.613599999997,0,58574
2006-12-07,54063.83378181263,24952.555781812636,0.0,29111.278,0,58574
2006-12-08,54456.27958181264,24952.555781812636,0.0,29503.723800000003,0,58574
2006-12-11,54772.57918181263,24952.555781812636,0.0,29820.0234,0,58574
2006-12-12,54251.270581812634,24952.555781812636,0.0,29298.714799999998,0,58574
2006-12-13,54409.42038181264,24952.555781812636,0.0,29456.8646,0,58574
2006-12-14,55375.89138181263,24952.555781812636,0.0,30423.3356,0,58574
2006-12-15,55493.03938181263,24952.555781812636,0.0,30540.4836,0,58574
2006-12-18,54602.71458181263,24952.555781812636,0.0,29650.158799999997,0,58574
2006-12-19,54321.559381812636,24952.555781812636,0.0,29369.003599999996,0,58574
2006-12-20,53999.40238181264,24952.555781812636,0.0,29046.8466,0,58574
2006-12-21,53390.232781812636,24952.555781812636,0.0,28437.677,0,58574
2006-12-22,52511.622781812635,24952.555781812636,0.0,27559.067,0,58574
2006-12-26,52851.35198181264,24952.555781812636,0.0,27898.7962,0,58574
2006-12-27,53273.084781812635,24952.555781812636,0.0,28320.529,0,58574
2006-12-28,52863.06678181264,24952.555781812636,0.0,27910.511,0,58574
2006-12-29,52939.21298181264,24952.555781812636,0.0,27986.6572,0,58574
2007-01-03,53091.50538181263,24952.555781812636,0.0,28138.9496,0,58574
2007-01-04,54661.28858181264,24952.555781812636,0.0,29708.732799999998,0,58574
2007-01-05,54245.41318181263,24952.555781812636,0.0,29292.8574,0,58574
2007-01-08,54298.12978181263,24952.555781812636,0.0,29345.574,0,58574
2007-01-09,54731.57738181263,24952.555781812636,0.0,29779.021599999996,0,58574
2007-01-10,55768.33718181263,24952.555781812636,0.0,30815.7814,0,58574
2007-01-11,56705.52118181264,24952.555781812636,0.0,31752.9654,0,58574
2007-01-12,57179.97058181264,24952.555781812636,0.0,32227.414800000002,0,58574
2007-01-16,57088.484242622646,1.2623426226418815,25673.760000000002,31413.461900000002,567,57209
2007-01-17,56116.70226762265,224.70006762264185,25239.42,30652.582200000004,562,57209
2007-01-18,53949.25180086264,24972.893300862645,0.0,28976.3585,0,57209
2007-01-19,54120.87880086264,24972.893300862645,0.0,29147.9855,0,57209
2007-01-22,53182.651200862645,24972.893300862645,0.0,28209.7579,0,57209
2007-01-23,52970.97790086264,24972.893300862645,0.0,27998.0846,0,57209
2007-01-24,54332.552100862646,24972.893300862645,0.0,29359.6588,0,57209
2007-01-25,53216.97660086265,24972.893300862645,0.0,28244.083300000002,0,57209
2007-01-26,52908.04800086265,24972.893300862645,0.0,27935.1547,0,57209
2007-01-29,52982.41970086264,24972.893300862645,0.0,28009.5264,0,57209
2007-01-30,53016.745100862645,24972.893300862645,0.0,28043.8518,0,57209
2007-01-31,53851.996500862646,24972.893300862645,0.0,28879.1032,0,57209
2007-02-01,53754.74120086264,24972.893300862645,0.0,28781.8479,0,57209
2007-02-02,54023.623500862646,24972.893300862645,0.0,29050.7302,0,57209
2007-02-05,53943.53090086264,24972.893300862645,0.0,28970.6376,0,57209
2007-02-06,53800.50840086264,24972.893300862645,0.0,28827.6151,0,57209
2007-02-07,54595.71350086265,24972.893300862645,0.0,29622.820200000002,0,57209
2007-02-08,54572.82990086264,24972.893300862645,0.0,29599.936599999997,0,57209
2007-02-09,53365.720000862646,24972.893300862645,0.0,28392.8267,0,57209
2007-02-12,53096.83770086264,24972.893300862645,0.0,28123.9444,0,57209
2007-02-13,53400.04540086264,24972.893300862645,0.0,28427.1521,0,57209
2007-02-14,54813.107700862645,24972.893300862645,0.0,29840.214399999997,0,57209
2007-02-15,55327.98870086264,24972.893300862645,0.0,30355.0954,0,57209
2007-02-16,55024.78100086264,24972.893300862645,0.0,30051.8877,0,57209
2007-02-20,55699.84720086264,24972.893300862645,0.0,30726.9539,0,57209
2007-02-21,55980.17130086265,24972.893300862645,0.0,31007.278000000002,0,57209
2007-02-22,56443.564200862646,24972.893300862645,0.0,31470.6709,0,57209
2007-02-23,56111.752000862645,24972.893300862645,0.0,31138.8587,0,57209
2007-02-26,55659.80090086264,24972.893300862645,0.0,30686.9076,0,57209
2007-02-27,51935.49500086265,24972.893300862645,0.0,26962.6017,0,57209
2007-02-28,52187.214600862644,24972.893300862645,0.0,27214.3213,0,57209
2007-03-01,51815.35610086264,24972.893300862645,0.0,26842.4628,0,57209
2007-03-02,50619.68800086265,24972.893300862645,0.0,25646.7947,0,57209
2007-03-05,50030.43530086265,24972.893300862645,0.0,25057.542,0,57209
2007-03-06,51254.707900862646,24972.893300862645,0.0,26281.814599999998,0,57209
2007-03-07,50945.77930086265,24972.893300862645,0.0,25972.886000000002,0,57209
2007-03-08,51466.38120086264,24972.893300862645,0.0,26493.4879,0,57209
2007-03-09,51392.009500862645,24972.893300862645,0.0,26419.1162,0,57209
2007-03-12,51895.448700862646,24972.893300862645,0.0,26922.5554,0,57209
2007-03-13,50350.80570086265,24972.893300862645,0.0,25377.9124,0,57209
2007-03-14,51418.557242631476,13.828242631471767,4685.91,46718.819,109,100970
2007-03-15,51080.77986621147,3784.3748662114717,900.69,46395.715000000004,21,100970
2007-03-16,50876.194396211475,4553.929396211472,128.49,46193.775,3,100970
2007-03-19,52276.37749857397,21.41949857397185,1947.15,50307.808,45,106720
2007-03-20,53345.81191857398,107.53591857397186,1873.9399999999998,51364.336,43,106720
2007-03-21,56296.454143622854,20.125643622847747,6751.84,49524.48850000001,152,97355
2007-03-22,55745.24010362284,373.02860362284775,6373.44,48998.771499999995,144,97355
2007-03-23,55256.754043622845,416.12654362284775,6309.16,48531.4675,143,97355
2007-03-26,55864.43020737284,26.260207372847816,6467.799999999999,49370.369999999995,146,97860
2007-03-27,54785.219273007846,6442.3792730078485,0.0,48342.84,0,97860
2007-03-28,53258.60327300785,6442.3792730078485,0.0,46816.224,0,97860
2007-03-29,53415.179273007845,6442.3792730078485,0.0,46972.799999999996,0,97860
2007-03-30,53278.17527300785,6442.3792730078485,0.0,46835.796,0,97860
2007-04-02,53464.109273007845,6442.3792730078485,0.0,47021.729999999996,0,97860
2007-04-03,55284.30527300785,6442.3792730078485,0.0,48841.926,0,97860
2007-04-04,55861.67927300785,6442.3792730078485,0.0,49419.3,0,97860
2007-04-05,56585.84327300785,6442.3792730078485,0.0,50143.464,0,97860
2007-04-09,56213.975273007854,6442.3792730078485,0.0,49771.596000000005,0,97860
2007-04-10,56977.283273007844,6442.3792730078485,0.0,50534.903999999995,0,97860
2007-04-11,55401.73727300785,6442.3792730078485,0.0,48959.358,0,97860
2007-04-12,56536.91327300785,6442.3792730078485,0.0,50094.534,0,97860
2007-04-13,56840.27927300785,6442.3792730078485,0.0,50397.9,0,97860
2007-04-16,58200.53327300785,6442.3792730078485,0.0,51758.154,0,97860
2007-04-17,58533.25727300785,6442.3792730078485,0.0,52090.878,0,97860
2007-04-18,58014.59927300785,6442.3792730078485,0.0,51572.22,0,97860
2007-04-19,58464.45621701411,26298.533217014105,0.0,32165.923000000003,0,60485
2007-04-20,58963.0317141141,4.83821411410463,26513.6,32444.5935,584,60027
2007-04-23,59145.92500541411,14.864105414104642,26599.95,32531.110900000003,585,59921
2007-04-24,59763.69382341411,21.086823414104657,26871.600000000002,32871.007000000005,588,59657
2007-04-25,61414.55219716411,34.80079716410472,27600.760000000002,33778.9914,596,58982
2007-04-26,62069.658852364104,187.21365236410475,27743.8,34138.6452,596,58718
2007-04-27,62120.5819092641,11.640309264104758,27942.0,34166.9416,600,58696
2007-04-30,60400.483203264106,27560.07120326411,0.0,32840.412,0,58696
2007-05-01,60716.32325671411,27322.25975671411,0.0,33394.0635,0,59115
2007-05-02,61377.26204681411,27619.53034681411,0.0,33757.7317,0,58597
2007-05-03,61739.48134251411,27782.65684251411,0.0,33956.8245,0,58315
2007-05-04,61820.10366411411,27818.99496411411,0.0,34001.1087,0,58251
2007-05-07,61814.27856411411,27818.99496411411,0.0,33995.2836,0,58251
2007-05-08,62028.759986464116,27912.50298646411,0.0,34116.257000000005,0,58090
2007-05-09,62242.644228964105,28008.96922896411,0.0,34233.674999999996,0,57925
2007-05-10,60858.23672896411,28008.96922896411,0.0,32849.2675,0,57925
2007-05-11,62092.03922896411,28008.96922896411,0.0,34083.07,0,57925
2007-05-14,61402.73172896411,28008.96922896411,0.0,33393.7625,0,57925
2007-05-15,60632.32922896411,28008.96922896411,0.0,32623.36,0,57925
2007-05-16,61570.71422896411,28008.96922896411,0.0,33561.745,0,57925
2007-05-17,61101.521728964115,28008.96922896411,0.0,33092.552500000005,0,57925
2007-05-18,61900.886728964106,28008.96922896411,0.0,33891.917499999996,0,57925
2007-05-21,62538.06172896411,28008.96922896411,0.0,34529.0925,0,57925
2007-05-22,62624.94922896411,28008.96922896411,0.0,34615.98,0,57925
2007-05-23,62144.17172896411,28008.96922896411,0.0,34135.2025,0,57925
2007-05-24,60696.04672896411,28008.96922896411,0.0,32687.077500000003,0,57925
2007-05-25,61304.25922896411,28008.96922896411,0.0,33295.29,0,57925
2007-05-29,62063.07672896411,28008.96922896411,0.0,34054.1075,0,57925
2007-05-30,62874.02672896411,28008.96922896411,0.0,34865.0575,0,57925
2007-05-31,63354.80422896411,28008.96922896411,0.0,35345.835,0,57925
2007-06-01,63418.52172896411,28008.96922896411,0.0,35409.5525,0,57925
2007-06-04,63725.52422896411,28008.96922896411,0.0,35716.555,0,57925
2007-06-05,63719.731728964114,28008.96922896411,0.0,35710.762500000004,0,57925
2007-06-06,62584.40172896411,28008.96922896411,0.0,34575.4325,0,57925
2007-06-07,60997.25672896411,28008.96922896411,0.0,32988.2875,0,57925
2007-06-08,62196.30422896411,28008.96922896411,0.0,34187.335,0,57925
2007-06-11,61999.35922896411,28008.96922896411,0.0,33990.39,0,57925
2007-06-12,61396.93922896411,28008.96922896411,0.0,33387.97,0,57925
2007-06-13,62474.34422896411,28008.96922896411,0.0,34465.375,0,57925
2007-06-14,63140.481728964114,28008.96922896411,0.0,35131.512500000004,0,57925
2007-06-15,63951.43172896411,28008.96922896411,0.0,35942.4625,0,57925
2007-06-18,64038.31922896411,28008.96922896411,0.0,36029.35,0,57925
2007-06-19,64009.356728964114,28008.96922896411,0.0,36000.387500000004,0,57925
2007-06-20,63007.254228964106,28008.96922896411,0.0,34998.284999999996,0,57925
2007-06-21,63945.63922896411,28008.96922896411,0.0,35936.67,0,57925
2007-06-22,62937.74422896411,28008.96922896411,0.0,34928.775,0,57925
2007-06-25,62497.514228964115,28008.96922896411,0.0,34488.545000000006,0,57925
2007-06-26,61912.47172896411,28008.96922896411,0.0,33903.5025,0,57925
2007-06-27,63453.27672896411,28008.96922896411,0.0,35444.3075,0,57925
2007-06-28,63401.14422896411,28008.96922896411,0.0,35392.175,0,57925
2007-06-29,63574.91922896411,28008.96922896411,0.0,35565.95,0,57925
2007-07-02,64478.54922896411,28008.96922896411,0.0,36469.58,0,57925
2007-07-03,65150.47922896411,28008.96922896411,0.0,37141.51,0,57925
2007-07-05,65944.05172896411,28008.96922896411,0.0,37935.082500000004,0,57925
2007-07-06,66401.6592289641,28008.96922896411,0.0,38392.689999999995,0,57925
2007-07-09,66465.37672896411,28008.96922896411,0.0,38456.4075,0,57925
2007-07-10,65509.61422896411,28008.96922896411,0.0,37500.645,0,57925
2007-07-11,66262.63922896411,28008.96922896411,0.0,38253.67,0,57925
2007-07-12,67994.59672896411,28008.96922896411,0.0,39985.6275,0,57925
2007-07-13,68802.59363322266,30959.85033322266,0.0,37842.7433,0,53731
2007-07-16,68683.35980657265,30907.57140657266,0.0,37775.7884,0,53804
2007-07-17,69501.02081545765,14.709915457660827,31243.059999999998,38243.2509,622,53271
2007-07-18,69324.17113045766,63.85483045766083,31155.57,38104.7463,621,53271
2007-07-19,69750.83986565766,37.61586565766085,31349.36,38363.864,623,53165
2007-07-20,68970.15729065766,186.69079065766084,31031.0,37752.466499999995,620,53165
2007-07-23,69024.00504900767,17.12324900766086,31043.4,37963.4818,620,53402
2007-07-24,66873.82589515766,30571.14629515766,0.0,36302.679599999996,0,53402
2007-07-25,67023.35149515767,30571.14629515766,0.0,36452.2052,0,53402
2007-07-26,66104.83709515765,30571.14629515766,0.0,35533.6908,0,53402
2007-07-27,63979.43749515766,30571.14629515766,0.0,33408.2912,0,53402
2007-07-30,65127.580495157665,30571.14629515766,0.0,34556.4342,0,53402
2007-07-31,62975.47989515767,30571.14629515766,0.0,32404.3336,0,53402
2007-08-01,63723.107895157664,30571.14629515766,0.0,33151.9616,0,53402
2007-08-02,64620.26149515766,30571.14629515766,0.0,34049.1152,0,53402
2007-08-03,62697.78949515766,30571.14629515766,0.0,32126.643200000002,0,53402
2007-08-06,63797.87069515766,30571.14629515766,0.0,33226.7244,0,53402
2007-08-07,64492.09669515766,30571.14629515766,0.0,33920.9504,0,53402
2007-08-08,65592.17789515766,30571.14629515766,0.0,35021.0316,0,53402
2007-08-09,63194.428095157666,30571.14629515766,0.0,32623.2818,0,53402
